id,last_name,first_name,value,team,position,opponent,minutes,points,threes,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed,field goals,field_goals_missed,double doubles,triple doubles,injury
5510,Kornet,Luke,9.05,BOS,C,@ BKN,13.00,2.99,0.05,2.75,0.86,0.18,0.60,0.46,1.25,0.34,0.10,1.30,0.77,0.00,0.000,,
2724,Green,Jeff,9.01,HOU,PF/C,SAC,15.00,4.29,0.42,1.93,0.88,0.26,0.26,0.45,1.12,0.79,0.23,1.54,1.75,0.00,0.000,,
6329,Sharpe,Day'Ron,8.93,BKN,C,BOS,9.00,3.41,0.07,3.32,0.56,0.22,0.43,0.66,1.35,0.50,0.32,1.42,1.16,0.00,0.000,,
6513,Agbaji,Ochai,8.80,UTA,PG/SG,@ MIN,13.00,4.97,0.76,1.32,1.03,0.26,0.18,0.69,0.99,0.71,0.17,1.75,2.47,0.00,0.000,,
6754,Hawkins,Jordan,8.62,NOR,SG,ATL,13.00,4.68,0.81,1.60,0.62,0.29,0.21,0.61,0.79,0.67,0.14,1.60,2.58,0.00,0.000,,
6345,Hauser,Sam,8.23,BOS,SF/PF,@ BKN,11.00,3.55,0.98,1.64,0.69,0.27,0.17,0.31,0.28,0.05,0.03,1.26,1.74,0.00,0.000,,
3032,Beverley,Patrick,7.67,PHI,PG,PHO,13.00,2.01,0.41,1.57,1.25,0.49,0.28,0.41,0.29,0.20,0.09,0.70,1.16,0.00,0.000,,
5723,Walker,Lonnie,6.98,BKN,SG/SF,BOS,9.00,4.42,0.66,0.80,0.44,0.18,0.10,0.28,0.89,0.66,0.13,1.55,2.04,0.00,0.000,,
6321,Dosunmu,Ayo,5.99,CHI,SG,@ DEN,9.00,3.03,0.29,0.86,0.86,0.29,0.10,0.41,0.90,0.36,0.10,1.19,1.33,0.00,0.000,,
3696,Bullock,Reggie,5.96,HOU,SF/PF,SAC,10.00,2.58,0.69,1.21,0.47,0.25,0.06,0.20,0.17,0.17,0.05,0.86,1.26,0.00,0.000,,
6506,Griffin,A.J.,5.53,ATL,SG/SF,@ NOR,7.00,3.19,0.47,0.85,0.40,0.18,0.07,0.25,0.77,0.24,0.03,1.24,1.38,0.00,0.000,,
6109,Reddish,Cam,5.34,LAL,SF/PF,@ ORL,8.00,2.83,0.38,0.78,0.37,0.38,0.14,0.46,0.58,0.53,0.11,0.96,1.37,0.00,0.000,,
6757,Jones,Colby,4.90,SAC,SG,@ HOU,6.00,2.36,0.23,0.98,0.61,0.19,0.07,0.28,0.67,0.33,0.14,0.90,1.08,0.00,0.000,,
6079,Hayes,Jaxson,4.88,LAL,PF/C,@ ORL,6.00,2.13,0.05,1.40,0.32,0.17,0.21,0.30,0.76,0.46,0.16,0.81,0.57,0.00,0.000,,
6311,Edwards,Kessler,0.00,SAC,SG/SF,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6641,Harris,Kevon,0.00,ORL,SG,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5722,Metu,Chimezie,0.00,PHO,PF/C,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6535,Brown,Kendall,0.00,IND,SG,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5249,Lee,Damion,0.00,PHO,SG/SF,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6835,Fudge,Alex,0.00,LAL,SF,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6123,Okeke,Chuma,0.00,ORL,SF/PF,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3714,Oladipo,Victor,0.00,HOU,PG/SG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6048,Fernando,Bruno,0.00,ATL,C,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6543,Minott,Josh,0.00,MIN,SF/PF,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6559,Gillespie,Collin,0.00,DEN,PG,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6517,Liddell,E.J.,0.00,NOR,PF,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6926,Bitim,Onuralp,0.00,CHI,SG,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6784,Pickett,Jalen,0.00,DEN,SG,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6522,Terry,Dalen,0.00,CHI,SG/SF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6125,Johnson,Cam,0.00,BKN,SF/PF,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6114,Bol,Bol,0.00,PHO,PF/C,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5690,Holiday,Aaron,0.00,HOU,PG/SG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6332,Nix,Daishen,0.00,MIN,PG,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5695,Mykhailiuk,Svi,0.00,BOS,SF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6558,Ellis,Keon,0.00,SAC,SG/SF,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6337,Banton,Dalano,0.00,BOS,PG/SG,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6552,Seabron,Dereon,0.00,NOR,SG/SF,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6743,Sensabaugh,Brice,0.00,UTA,SF,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6312,Queta,Neemias,0.00,BOS,C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6568,Juzang,Johnny,0.00,UTA,SG/SF,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
3678,Zeller,Cody,0.00,NOR,C,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3506,Holiday,Justin,0.00,DEN,SG/SF,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6541,Lewis,Justin,0.00,CHI,PF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6194,Azubuike,Udoka,0.00,PHO,C,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6206,Stevens,Lamar,0.00,BOS,PF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6514,Eason,Tari,0.00,HOU,SF/PF,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
2851,McGee,JaVale,0.00,SAC,C,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3040,Mills,Patty,0.00,ATL,PG,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6033,Schofield,Admiral,0.00,ORL,SF/PF,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5382,House,Danuel,0.00,PHI,SF,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6207,Martin Jr.,Kenyon,0.00,PHI,SF,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Traded,
6534,Moore,Wendell,0.00,MIN,SG/SF,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6365,Watford,Trendon,0.00,BKN,PF,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6375,Smart,Javonte,0.00,PHI,PG,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6805,Black,Leaky,0.00,CHA,SF/PF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6804,Norris,Miles,0.00,ATL,SF/PF,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6370,Goodwin,Jordan,0.00,PHO,PG,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6369,Huff,Jay,0.00,DEN,C,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6363,Alvarado,Jose,0.00,NOR,PG,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6793,Wong,Isaiah,0.00,IND,SG,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6547,Davison,J.D.,0.00,BOS,PG/SG,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6360,Potter,Micah,0.00,UTA,PF/C,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6790,Gueye,Mouhamed,0.00,ATL,PF,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5495,Cancar,Vlatko,0.00,DEN,PF,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
6734,Walker,Jarace,0.00,IND,PF,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6786,Clark,Jaylen,0.00,MIN,SG,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6354,Taylor,Terry,0.00,CHI,PF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3812,Marjanovic,Boban,0.00,HOU,C,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6781,Tyson,Hunter,0.00,DEN,PF,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6780,Wilson,Jalen,0.00,BKN,PF,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5711,Bamba,Mo,0.00,PHI,C,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6115,Bitadze,Goga,0.00,ORL,C,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5098,McConnell,T.J.,0.00,IND,PG,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3089,Matthews,Wesley,0.00,ATL,SG,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5673,Bridges,Miles,0.00,CHA,SF/PF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Suspended,
5702,Bates-Diop,Keita,0.00,PHO,SF/PF,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6214,Knight,Nathan,0.00,BOS,PF/C,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6201,Hinton,Nate,0.00,HOU,SG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3387,Morris,Marcus,0.00,PHI,PF/C,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Traded,
5991,Little,Nassir,0.00,PHO,SF/PF,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6783,Sanogo,Adama,0.00,CHI,PF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6755,Bailey,Amari,0.00,CHA,PG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6745,Whitehead,Dariq,0.00,BKN,SG/SF,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
3720,Len,Alex,0.00,SAC,C,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5681,Vanderbilt,Jarred,0.00,LAL,PF,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6336,Garza,Luka,0.00,MIN,C,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6766,Walsh,Jordan,0.00,BOS,SF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6430,Key,Braxton,0.00,DEN,SF,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6094,Mathews,Garrison,0.00,ATL,SG/SF,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6210,Lee,Saben,0.00,PHO,PG,@ PHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6806,Tshiebwe,Oscar,0.00,IND,PF,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6788,Hodge,D'Moi,0.00,LAL,SG,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5980,Martin,Cody,0.00,CHA,SG/SF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6211,Queen,Trevelin,0.00,ORL,SG,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6776,Council IV,Ricky,0.00,PHI,SG,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6753,Smith Jr.,Nick,0.00,CHA,PG/SG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6760,Strawther,Julian,0.00,DEN,SF,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
3225,Smith,Ish,0.00,CHA,PG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6762,Smith,Terquavion,0.00,PHI,PG,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6544,Houstan,Caleb,0.00,ORL,SG/SF,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6249,Yurtseven,Omer,0.00,UTA,C,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6741,Black,Anthony,0.00,ORL,PG/SG,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6219,Ford,Jordan,0.00,SAC,PG,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5803,McLaughlin,Jordan,0.00,MIN,PG,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6459,Ryan,Matt,0.00,NOR,SF,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5436,Korkmaz,Furkan,0.00,PHI,SG/SF,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5725,Brown Jr,Troy,0.00,MIN,SF/PF,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6217,Forrest,Trent,0.00,ATL,PG,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6740,Clowney,Noah,0.00,BKN,PF,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Questionable,
6770,Slawson,Jalen,0.00,SAC,SF,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
2841,Jordan,DeAndre,0.00,DEN,C,CHI,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6286,Springer,Jaden,0.00,PHI,PG/SG,PHO,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6190,Nwora,Jordan,0.00,IND,SF/PF,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5879,Gates,Kaiser,0.00,NOR,SF,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6768,Sheppard,Ben,0.00,IND,SG/SF,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6785,Castleton,Colin,0.00,LAL,PF,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6738,Bufkin,Kobe,0.00,ATL,SG,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6016,Brissett,Oshae,0.00,BOS,SF/PF,@ BKN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6772,Lundy,Seth,0.00,ATL,SF,@ NOR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6612,Williams Jr.,Jeenathan,0.00,HOU,SG,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6530,McGowens,Bryce,0.00,CHA,SG/SF,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5903,Samanic,Luka,0.00,UTA,PF,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6693,Samuels,Jermaine,0.00,HOU,SF,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6735,Hendricks,Taylor,0.00,UTA,PF,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
5466,Giles,Harry,0.00,BKN,C,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6756,Lewis,Maxwell,0.00,LAL,SF,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6750,Howard,Jett,0.00,ORL,SG/SF,LAL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
5455,Ntilikina,Frank,0.00,CHA,PG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5452,Fox,De'Aaron,0.00,SAC,PG,@ HOU,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6744,Hood-Schifino,Jalen,0.00,LAL,PG/SG,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
5449,Ball,Lonzo,0.00,CHI,PG,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Out for season,
6307,Christopher,Josh,0.00,UTA,SG,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6737,Miller,Leonard,0.00,MIN,SF,UTA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6305,Jackson,Isaiah,0.00,IND,PF/C,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
4049,Theis,Daniel,0.00,IND,C,CHA,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6731,Whitmore,Cam,0.00,HOU,SF,SAC,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6296,Bouknight,James,0.00,CHA,SG,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6752,Nnaji,James,0.00,CHA,C,@ IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6290,Murphy,Trey,0.00,NOR,SF/PF,ATL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,Injured,
6765,Phillips,Julian,0.00,CHI,SF,@ DEN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6718,Fontecchio,Simone,0.00,UTA,SF,@ MIN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
6031,Brooks,Armoni,0.00,BKN,PG,BOS,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,G-League,
6542,Christie,Max,0.00,LAL,SG/SF,@ ORL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.000,,
